lng,lat,Borough,ZipCode,BuildingNumber,StreetName,FiscalYear,PlantingSpaceID,CommunityBoard,PlantingSeason,CityCouncil,TreeID,WOId,WOStatus,CompletedDate
-73.95035462,40.80240343,Manhattan,10026,113,WEST 116 STREET,0,1573356,110,06/30/2024,9,1399591,18615669,Not Completed,
-73.99260141,40.72457811,Manhattan,10012,300,BOWERY,0,2307970,102,06/30/2024,1,13594410,21125643,Not Completed,
-74.00169862,40.75130327,Manhattan,10001,325,10 AVENUE,0,6901864,104,06/30/2024,3,15307905,18987817,Not Completed,
-73.88697713,40.83148703,Bronx,10459,1001,JENNINGS STREET ,0,3179498,203,12/31/2024,17,2930270,23867170,Not Completed,
-73.88692338,40.83157670,Bronx,10459,1001,JENNINGS STREET ,0,3179499,203,12/31/2024,17,2930271,23867178,Not Completed,
-73.88682425,40.83174207,Bronx,10460,1001,JENNINGS STREET ,0,3179500,203,12/31/2024,17,2930272,23867174,Not Completed,
-73.88703259,40.83141271,Bronx,10460,1001,JENNINGS STREET,0,6083769,203,12/31/2024,17,10601069,23867177,Not Completed,
-73.97277273,40.79056679,Manhattan,10024,630,AMSTERDAM AVENUE,0,1604585,107,12/31/2024,6,11112257,19467373,Not Completed,
-73.93489470,40.80836500,Manhattan,10037,200,EAST 131 STREET,0,2315241,111,12/31/2024,9,2118490,25611472,Not Completed,
-73.99567016,40.74490786,Manhattan,10011,202,WEST 24 STREET,0,1594153,104,06/30/2024,3,12246750,14575244,Not Completed,
-73.81785969,40.82032569,Bronx,10465,4009,EAST TREMONT AVENUE,0,2772954,210,06/30/2024,13,2542886,17517387,Not Completed,
-73.94252478,40.82859105,Manhattan,10031,492,CONVENT AVENUE,0,5364204,109,12/31/2024,7,4949117,20314863,Not Completed,
-73.84563076,40.84512331,Bronx,10461,1516,JARRETT PLACE,0,2456624,211,06/30/2024,13,2254962,14397114,Not Completed,
-74.00253176,40.75185383,Manhattan,10001,518,WEST 29 STREET,0,10262707,104,06/30/2024,3,13485493,20935526,Not Completed,
-73.92227817,40.83014178,Bronx,10452,111,EAST 164 STREET,0,3925361,204,06/30/2024,16,3639541,19874151,Not Completed,
-74.00079746,40.74741704,Manhattan,10001,233,9 AVENUE,0,1597890,104,12/31/2024,3,1424125,10517196,Not Completed,
-74.00364488,40.74308743,Manhattan,10011,112,9 AVENUE,0,8952178,104,12/31/2024,3,13499715,19521006,Not Completed,
-74.00355400,40.74262895,Manhattan,10011,363,WEST 17 STREET,0,716250,104,06/30/2024,3,14326760,18987810,Not Completed,
-73.99520749,40.72320451,Manhattan,10012,32,PRINCE STREET,0,6139058,102,12/31/2024,1,5410808,15508967,Not Completed,
-73.99500141,40.72312626,Manhattan,10012,32,PRINCE STREET,0,8777941,102,12/31/2024,1,14352353,21162765,Not Completed,
-73.98923676,40.73331838,Manhattan,10003,113,East 13 Street,0,2313176,103,12/31/2024,2,2116425,24683701,Not Completed,
-74.00590018,40.71061480,Manhattan,10038,33,BEEKMAN STREET,0,9249259,101,12/31/2024,1,12472527,16655219,Not Completed,
-73.97350032,40.79501941,Manhattan,10025,735,WEST END AVENUE,0,1556263,107,06/30/2024,6,12407821,14785348,Not Completed,
-73.96204708,40.76356455,Manhattan,10065,1220,2 AVENUE,0,2311573,108,12/31/2024,5,15958100,19536469,Not Completed,
-73.94338891,40.81026656,Manhattan,10027,380,LENOX AVENUE,0,2326033,110,12/31/2024,9,5270557,4152572,Not Completed,
-73.95990335,40.80820025,Manhattan,10027,1181,AMSTERDAM AVENUE,0,11417651,109,12/31/2024,7,15506880,22396064,Not Completed,
-73.95013606,40.79257277,Manhattan,10029,1545,MADISON AVENUE,0,2307272,111,12/31/2024,8,2110521,8593731,Not Completed,
-73.95470934,40.81492707,Manhattan,10027,1381,AMSTERDAM AVENUE,0,156029,109,06/30/2024,7,15837930,21180341,Not Completed,
-73.93947431,40.82507464,Manhattan,10039,248,WEST 149 STREET,0,2310496,110,06/30/2024,9,15837943,22532632,Not Completed,
-73.95342237,40.78104720,Manhattan,10128,160,EAST 89 STREET,0,1217976,108,12/31/2024,5,1051391,16389761,Not Completed,
-73.95342237,40.78104720,Manhattan,10128,160,EAST 89 STREET,0,1217976,108,12/31/2024,5,1051391,22426459,Not Completed,
-74.00222251,40.74546200,Manhattan,10011,187,9 AVENUE,0,1598928,104,12/31/2024,3,1425163,23698231,Not Completed,
-74.00295548,40.74445723,Manhattan,10011,161,9 AVENUE,0,2341830,104,12/31/2024,3,2145079,23698232,Not Completed,
-74.00269172,40.74440078,Manhattan,10011,160,9 AVENUE,0,5531206,104,12/31/2024,3,5029007,23698235,Not Completed,
-74.00203132,40.74572472,Manhattan,10011,195,9 AVENUE,0,1598925,104,12/31/2024,3,10266702,23698226,Not Completed,
-74.00226773,40.74541887,Manhattan,10011,185,9 AVENUE,0,11978864,104,12/31/2024,3,15075334,23698230,Not Completed,
-73.95939209,40.76418519,Manhattan,10065,348,EAST  66 STREET,0,2311549,108,12/31/2024,5,15837972,19536475,Not Completed,
-73.94288088,40.82825628,Manhattan,10031,400,WEST 151 STREET,0,722040,109,06/30/2024,9,15838260,17026421,Not Completed,
-73.98284754,40.73049436,Manhattan,10009,214,1 AVENUE,0,2311386,103,12/31/2024,2,2114635,24673641,Not Completed,
-73.98275709,40.73045658,Manhattan,10009,214,1 AV,0,2311387,103,12/31/2024,2,2114636,24673639,Not Completed,
-73.93796801,40.81544575,Manhattan,10037,42,WEST 138 STREET,0,2336114,110,06/30/2024,9,2139363,9427946,Not Completed,
-73.95468061,40.81502325,Manhattan,10027,499,WEST 129 STREET,0,2791748,109,06/30/2024,7,10575610,16644261,Not Completed,
-73.79622965,40.70500048,Queens,11432,163-23,JAMAICA AVENUE,0,1557807,412,12/31/2024,24,14212188,23145807,Not Completed,
-74.00875962,40.73445250,Manhattan,10014,700,WASHINGTON STREET,0,2333559,102,06/30/2024,3,2136808,16472616,Not Completed,
-73.95219277,40.81912622,Manhattan,10031,1522,AMSTERDAM AVENUE,0,2346090,109,12/31/2024,7,15279593,23782085,Not Completed,
-73.90453987,40.90686392,Bronx,10471,5693,RIVERDALE AVENUE,0,723202,208,06/30/2024,11,589403,17517371,Not Completed,
-73.82575577,40.82955512,Bronx,10465,3552,EAST TREMONT AVENUE,0,8866470,210,06/30/2024,13,12071194,17517379,Not Completed,
-73.82554494,40.82965095,Bronx,10465,3532,EAST TREMONT AVENUE ,0,8866471,210,06/30/2024,13,12071192,17517380,Not Completed,
-73.82074012,40.82483707,Bronx,10465,3812,EAST TREMONT AVENUE,0,5997323,210,06/30/2024,13,5745156,17517384,Not Completed,
-73.81810719,40.82073158,Bronx,10465,3995,EAST TREMONT AVENUE,0,3928891,210,06/30/2024,13,3639905,17517385,Not Completed,
-73.81754973,40.81882434,Bronx,10465,4102,EAST TREMONT AVENUE,0,2444774,210,06/30/2024,13,2243112,17517388,Not Completed,
-73.81742802,40.81887828,Bronx,10465,4102,EAST TREMONT AVENUE,0,2444775,210,06/30/2024,13,2243113,17517389,Not Completed,
-73.81680783,40.81912118,Bronx,10465,4111,EAST TREMONT AVENUE,0,2446188,210,06/30/2024,13,2244526,17518194,Not Completed,
-73.82162392,40.82549981,Bronx,10465,2882,ROOSEVELT AVENUE,0,2456120,210,06/30/2024,13,2254458,17517382,Not Completed,
-73.82135109,40.82556823,Bronx,10465,3770,EAST TREMONT AVENUE,0,5444005,210,06/30/2024,13,5781536,17518189,Not Completed,
-73.82085713,40.82480857,Bronx,10465,3812,EAST TREMONT AVENUE,0,4013770,210,06/30/2024,13,3737444,17517383,Not Completed,
-73.81937747,40.82290643,Bronx,10465,3025,CROSS BRONX EXPRESSWAY SR NORTH,0,1570356,210,06/30/2024,13,10635307,17518190,Not Completed,
-73.81697284,40.81906399,Bronx,10465,4111,EAST TREMONT AVENUE,0,2446187,210,06/30/2024,13,2244525,17518193,Not Completed,
-73.98832399,40.73280678,Manhattan,10003,134,EAST 13 STREET,0,189339,103,12/31/2024,2,156929,24686591,Not Completed,
-73.98794190,40.73264412,Manhattan,10003,104,3rd Avenue,0,2224997,103,12/31/2024,2,2030868,24686592,Not Completed,
-73.98878890,40.73300476,Manhattan,10003,122,EAST  13 STREET,0,2307935,103,12/31/2024,2,2111184,24683704,Not Completed,
-73.98866923,40.73295385,Manhattan,10003,126,EAST  13 STREET,0,2307936,103,12/31/2024,2,2111185,24683706,Not Completed,
-73.95781271,40.81600628,Manhattan,10027,566,WEST 126 STREET,0,6779966,109,12/31/2024,7,15957974,21180350,Not Completed,
-73.95795540,40.81581505,Manhattan,10027,3200,BROADWAY,0,6752838,109,12/31/2024,7,15957976,21144409,Not Completed,
-73.95791143,40.81587427,Manhattan,10027,3202,BROADWAY,0,6708324,109,12/31/2024,7,15957977,21144856,Not Completed,
-73.95776993,40.81606115,Manhattan,10027,566,WEST 126 STREET,0,6779975,109,12/31/2024,7,15957981,21180361,Not Completed,
-73.98816808,40.77648925,Manhattan,10023,303,WEST  66 STREET,0,2320318,107,12/31/2024,6,15958044,21173964,Not Completed,
-74.00955953,40.64366740,Brooklyn,11220,556,51 STREET,0,4291072,307,12/31/2024,38,15958055,25509806,Not Completed,
-73.96336460,40.80531323,Manhattan,10025,517,WEST 113 STREET,0,1576885,109,12/31/2024,7,15958060,7280490,Not Completed,
-74.00880388,40.73468845,Manhattan,10014,700,WASHINGTON STREET ,0,2333627,102,12/31/2024,3,15979337,21160669,Not Completed,
-73.96134249,40.80528416,Manhattan,10025,419,WEST 114 STREET,0,1625310,109,12/31/2024,7,15979339,21180358,Not Completed,
-73.99789814,40.74342122,Manhattan,10011,231,WEST 21 STREET,0,1593242,104,12/31/2024,3,15979315,25741234,Not Completed,
-73.95410195,40.82050563,Manhattan,10031,540,WEST 136 STREET,0,2306239,109,06/30/2024,7,15976831,19536095,Not Completed,
-73.94724697,40.83053541,Manhattan,10031,3668,BROADWAY,0,722768,109,12/31/2024,7,15958084,21144859,Not Completed,
-73.94913590,40.78604104,Manhattan,10029,1760,3 AVENUE,0,2312288,111,06/30/2024,5,13559271,20961988,Not Completed,
-73.99154783,40.76860840,Manhattan,10019,538,WEST  55 STREET,0,711299,104,12/31/2023,6,12203225,20949764,Not Completed,
-73.87996129,40.71937918,Queens,11379,,Juniper Valley Park,0,4965812,405,06/30/2024,30,4692828,20145342,Not Completed,
-73.87600304,40.72081973,Queens,0,J.V.PARK,80 STREET,0,5003626,405,06/30/2024,0,4699107,20145348,Not Completed,
-73.94314605,40.72011659,Brooklyn,11222,57,HERBERT STREET,0,4187423,301,12/31/2024,34,14322737,24219783,Not Completed,
-73.95190251,40.81969758,Manhattan,10031,502,WEST 136 STREET,0,6616394,109,12/31/2024,7,13608401,19523069,Not Completed,
-73.95190251,40.81969758,Manhattan,10031,502,WEST 136 STREET,0,6616394,109,12/31/2024,7,13608401,19521858,Not Completed,
-73.98414431,40.76714561,Manhattan,10019,327,WEST  57 STREET,0,2327541,104,12/31/2024,3,2130790,13889654,Not Completed,
-73.96139788,40.80518753,Manhattan,10025,440,WEST 114 STREET,0,1625334,109,12/31/2024,7,15965384,21144854,Not Completed,
-74.00748319,40.72567612,Manhattan,10013,290,HUDSON STREET,0,2347197,102,12/31/2024,3,15965385,21162761,Not Completed,
-73.97557642,40.79554618,Manhattan,10025,230,RIVERSIDE DRIVE,0,1557521,107,12/31/2024,6,15965386,21173961,Not Completed,
-73.94356857,40.79100240,Manhattan,10029,230,EAST 106 STREET,0,2308219,111,12/31/2024,8,2111468,23543095,Not Completed,
-73.83308368,40.84359312,Bronx,10461,2881,MIDDLETOWN ROAD,0,3929521,210,12/31/2024,13,3640097,24758339,Not Completed,
-73.95731101,40.81475017,Manhattan,10027,545,WEST 125 STREET,0,2313366,109,12/31/2024,7,15838060,19536094,Not Completed,
-73.99120577,40.71262790,Manhattan,10002,122,HENRY STREET,0,422079,103,12/31/2024,1,15838129,23987211,Not Completed,
-73.94050748,40.81559480,Manhattan,10030,106,WEST 137 STREET,0,2331770,110,06/30/2024,9,12850422,11072315,Not Completed,
-74.00216169,40.74554557,Manhattan,10011,191,9 AVENUE,0,1598927,104,12/31/2024,3,1425162,18987812,Not Completed,
-74.01099442,40.71879052,Manhattan,10013,33,HARRISON STREET,0,2331990,101,12/31/2023,1,5530229,20947081,Not Completed,
-73.99856047,40.76068756,Manhattan,10036,547,11 AVENUE,0,1605102,104,12/31/2023,3,10295773,20947723,Not Completed,
-73.98298087,40.77494830,Manhattan,10023,130,WEST 67 STREET,0,718409,107,12/31/2024,6,584610,8375727,Not Completed,
-73.98298087,40.77494830,Manhattan,10023,130,WEST 67 STREET,0,718409,107,12/31/2024,6,584610,8375726,Not Completed,
-73.84575030,40.82314892,Bronx,10473,2273,VIRGIL PLACE,0,2789745,209,06/30/2024,18,2559677,18933617,Not Completed,
-73.93147776,40.85866524,Manhattan,10040,4526,BROADWAY,0,453705,112,06/30/2024,10,2478882,7417421,Not Completed,
-73.98794530,40.76966898,Manhattan,10019,468,West 58 Street,0,2335708,104,12/31/2024,3,2138957,24217591,Not Completed,
-73.93479208,40.80832167,Manhattan,10037,200,EAST 131 STREET,0,2315240,111,12/31/2024,9,2118489,25611477,Not Completed,
-73.95455350,40.81893592,Manhattan,10031,522,WEST 134 STREET,0,2310821,109,06/30/2024,7,2114070,18264128,Not Completed,
-73.88209646,40.83099888,Bronx,10472,1285,BRONX RIVER AVENUE,0,707224,209,06/30/2024,18,12385177,14237038,Not Completed,
-74.00569834,40.72196035,Manhattan,10013,20,ST JOHNS LANE,0,1614614,101,12/31/2024,1,15936554,13869383,Not Completed,
-73.99518378,40.76126878,Manhattan,10036,511,WEST 44 STREET,0,10036238,104,06/30/2024,3,14372082,20395366,Not Completed,
-73.99243169,40.74528363,Manhattan,10001,125,WEST  26 STREET,0,2320358,105,06/30/2024,3,14574451,14228670,Not Completed,
-73.99857871,40.74295712,Manhattan,10011,237,WEST 20 STREET,0,10848488,104,06/30/2024,3,14610999,21013174,Not Completed,
-73.93083105,40.61731786,Brooklyn,11234,2145,FLATBUSH AVENUE,0,2791402,318,06/30/2024,46,2561334,22440296,Not Completed,
-74.00290588,40.74399302,Manhattan,10011,148,9 AVENUE,0,1594567,104,12/31/2024,3,1420802,24115980,Not Completed,
-74.00291846,40.74408335,Manhattan,10011,148,9 AVENUE,0,1594568,104,12/31/2024,3,1420803,23698234,Not Completed,
-74.00298521,40.74441610,Manhattan,10011,161,9 AVENUE,0,2341829,104,12/31/2024,3,2145078,23698228,Not Completed,
-74.00281430,40.74395449,Manhattan,10011,369,WEST 19 STREET,0,1594566,104,12/31/2024,3,14316285,24115979,Not Completed,
-73.94699375,40.80346244,Manhattan,10026,65,WEST 119 STREET,0,1570959,110,06/30/2024,9,14309466,22403157,Not Completed,
-74.00209424,40.74563827,Manhattan,10011,195,9 AVENUE,0,1598926,104,12/31/2024,3,1425161,24908649,Not Completed,
-73.97263495,40.79253937,Manhattan,10025,2504,BROADWAY,0,9044957,107,12/31/2024,6,15279549,23785244,Not Completed,
-73.88457925,40.75088486,Queens,11372,35-30,82 ST,0,3655741,403,12/31/2024,25,13874469,15510200,Not Completed,
-73.82925860,40.75833305,Queens,11355,41-01,KISSENA BOULEVARD,0,1578562,407,06/30/2024,20,1404797,15775863,Not Completed,
-74.00435952,40.74252187,Manhattan,10011,89,9 AVENUE,0,719528,104,12/31/2024,3,585729,24912140,Not Completed,
-73.88155885,40.88294771,Bronx,10467,6,WEST GUN HILL ROAD,0,713046,207,12/31/2024,11,579247,22103351,Not Completed,
-73.88148000,40.88290985,Bronx,10467,6,WEST GUN HILL ROAD,0,713047,207,12/31/2024,11,579248,22103349,Not Completed,
-73.88141673,40.88287948,Bronx,10467,4,WEST GUN HILL ROAD,0,713048,207,12/31/2024,11,579249,5631950,Not Completed,
-73.90931406,40.83746146,Bronx,10456,1401,TELLER AVENUE,0,3660131,204,12/31/2024,16,3366022,24920120,Not Completed,
-73.97281142,40.79848676,Manhattan,10025,280,RIVERSIDE DRIVE,0,10849607,107,12/31/2024,7,14756905,23621625,Not Completed,
-73.97022031,40.79810696,Manhattan,10025,238,WEST 101 STREET,0,2804234,107,12/31/2024,6,14855095,23621622,Not Completed,
-73.96894703,40.79823816,Manhattan,10025,2672,BROADWAY,0,2308454,107,12/31/2024,7,14761974,23622532,Not Completed,
-73.97186068,40.79644348,Manhattan,10025,261,WEST 98 STREET,0,2323929,107,12/31/2024,7,2127178,23624626,Not Completed,
-74.00190734,40.73610968,Manhattan,10014,224,WAVERLY PLACE,0,2347098,102,06/30/2024,3,13292353,11288379,Not Completed,
-73.98013198,40.73998537,Manhattan,10010,238,EAST  26 STREET,0,1615439,106,12/31/2024,2,1441674,19947435,Not Completed,
-73.96135242,40.76069232,Manhattan,10065,1107,1 AVENUE,0,6511701,108,06/30/2024,5,13503223,19536089,Not Completed,
-73.99791470,40.76405660,Manhattan,10036,639,WEST 46 STREET,0,7008645,104,12/31/2023,3,13512203,19520607,Not Completed,
-73.99801184,40.76409943,Manhattan,10036,639,WEST 46 STREET,0,7008646,104,12/31/2023,3,13512204,19520606,Not Completed,
-73.99808736,40.76412987,Manhattan,10036,639,WEST 46 STREET,0,7009923,104,12/31/2023,3,13512205,19521008,Not Completed,
-74.00187437,40.73147295,Manhattan,10014,16,CORNELIA STREET,0,9212293,102,12/31/2023,3,13512192,19536456,Not Completed,
-73.99866162,40.75840916,Manhattan,10018,528,WEST 39 STREET,0,2316327,104,12/31/2023,3,13513104,19536079,Not Completed,
-73.96576598,40.67780633,Brooklyn,11238,92,UNDERHILL AVENUE,0,998493,308,06/30/2024,35,845890,22534307,Not Completed,
-73.86183071,40.83069056,Bronx,10472,1207,WHITE PLAINS ROAD,0,2789886,209,12/31/2024,18,2559818,24956181,Not Completed,
-73.97392097,40.79445137,Manhattan,10025,711,WEST END AVENUE,0,1625114,107,06/30/2024,6,13503222,19523061,Not Completed,
-73.97497506,40.79424792,Manhattan,10025,308,WEST 94 STREET,0,9044962,107,12/31/2024,6,13502425,19523058,Not Completed,
-73.96997945,40.79439180,Manhattan,10025,747,AMSTERDAM AVENUE,0,2310717,107,06/30/2024,7,13502420,19520610,Not Completed,
-74.00406300,40.71048618,Manhattan,10038,100,GOLD STREET,0,2341456,101,12/31/2023,1,13502463,19536446,Not Completed,
-73.95054178,40.77475988,Manhattan,10028,400,EAST 83 STREET,0,244135,108,12/31/2024,5,4609025,20974515,Not Completed,
-73.95045625,40.77472289,Manhattan,10028,400,EAST 83 STREET,0,2312097,108,12/31/2024,5,11608777,20974513,Not Completed,
-73.95492343,40.76650796,Manhattan,0,428,EAST 71 STREET,0,1215113,108,12/31/2024,0,12231927,20974518,Not Completed,
-73.95179247,40.77540534,Manhattan,10028,323,EAST 83 STREET,0,7939637,108,06/30/2024,5,12400952,20974512,Not Completed,
-73.95329212,40.76657317,Manhattan,10021,500,EAST 72 STREET,0,2886898,108,12/31/2024,5,12779104,20974522,Not Completed,
-73.88707387,40.85238148,Bronx,10458,660,EAST 183 STREET,0,3947456,206,12/31/2023,15,3656901,21491973,Not Completed,
-73.78495775,40.71796341,Queens,0,,Midland Malls,0,4415048,408,12/31/2024,0,4136063,20590792,Not Completed,
-73.93747455,40.84436970,Manhattan,10033,1263,ST NICHOLAS AVENUE,0,2336929,112,06/30/2024,10,2140178,8758785,Not Completed,
-73.89033730,40.83982752,Bronx,10460,839,CROTONA PARK N,0,8715511,203,12/31/2024,15,15802287,15347000,Not Completed,
-73.89195931,40.84078641,Bronx,10460,769,CROTONA PARK N,0,8646513,203,12/31/2024,15,15822531,15127397,Not Completed,
-73.89186158,40.84073584,Bronx,10460,773,CROTONA PARK N,0,8715498,203,12/31/2024,15,15822532,15347012,Not Completed,
-73.89176422,40.84065926,Bronx,10460,779,CROTONA PARK N,0,8715506,203,12/31/2024,15,15822533,15347018,Not Completed,
-73.89164768,40.84062279,Bronx,10460,783,CROTONA PARK N,0,8646107,203,12/31/2024,15,15822534,15347004,Not Completed,
-73.88968310,40.83939824,Bronx,10460,865,CROTONA PARK N,0,8715519,203,12/31/2024,15,15822535,15347016,Not Completed,
-73.88957525,40.83934356,Bronx,10460,867,CROTONA PARK N,0,8715513,203,12/31/2024,15,15822536,15347019,Not Completed,
-73.95598506,40.76760058,Manhattan,10021,1330,1 AVENUE,0,1215007,108,12/31/2024,5,15822968,13970421,Not Completed,
